"XRENENT","XRENDOCNO","XRENSEQ","XREN001","XREN002","XREN003","XREN004","XREN005","XREN006","XREN007","XREN008","XREN009","XREN010","XREN011","XREN012","XREN013","XREN014","XREN015","XREN016","XREN017","XREN018","XREN019","XRENORGA","XREN020","XREN021","XREN022","XREN023","XREN024","XREN025","XREN026","XREN027","XREN028","XREN029","XREN030","XREN031","XREN032","XREN033","XREN040","XREN041","XREN042","XREN043","XREN100","XREN101","XREN103","XREN104","XREN105","XREN113","XREN114","XREN115","XREN121","XREN123","XREN124","XREN125","XREN131","XREN133","XREN134","XREN135","XRENUD001","XRENUD002","XRENUD003","XRENUD004","XRENUD005","XRENUD006","XRENUD007","XRENUD008","XRENUD009","XRENUD010","XRENUD011","XRENUD012","XRENUD013","XRENUD014","XRENUD015","XRENUD016","XRENUD017","XRENUD018","XRENUD019","XRENUD020","XRENUD021","XRENUD022","XRENUD023","XRENUD024","XRENUD025","XRENUD026","XRENUD027","XRENUD028","XRENUD029","XRENUD030"
"60","601-AP94-180300006","3028","2018","3","AP","01","601-AP01-180200137","7","0","2018/2/28","100767","100767","CG","","","","B09","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","7040.570000","0.000000","7040.570000","7040.570000","0.000000","7040.570000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3029","2018","3","AP","01","601-AP01-180200137","8","0","2018/2/28","100767","100767","CG","","","","B06","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","14399.540000","0.000000","14399.540000","14399.540000","0.000000","14399.540000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3030","2018","3","AP","01","601-AP01-180200137","9","0","2018/2/28","100767","100767","CG","","","","B09","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","6741.890000","0.000000","6741.890000","6741.890000","0.000000","6741.890000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3031","2018","3","AP","01","601-AP01-180200137","10","0","2018/2/28","100767","100767","CG","","","","B09","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","13529.720000","0.000000","13529.720000","13529.720000","0.000000","13529.720000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3032","2018","3","AP","01","601-AP01-180200137","11","0","2018/2/28","100767","100767","CG","","","","B09","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","6666.670000","0.000000","6666.670000","6666.670000","0.000000","6666.670000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3033","2018","3","AP","01","601-AP01-180200145","1","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","181.070000","0.000000","181.070000","181.070000","0.000000","181.070000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3034","2018","3","AP","01","601-AP01-180200145","2","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","238.720000","0.000000","238.720000","238.720000","0.000000","238.720000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3035","2018","3","AP","01","601-AP01-180200145","3","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","17.050000","0.000000","17.050000","17.050000","0.000000","17.050000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3036","2018","3","AP","01","601-AP01-180200145","4","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","9.740000","0.000000","9.740000","9.740000","0.000000","9.740000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3037","2018","3","AP","01","601-AP01-180200145","5","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","82.010000","0.000000","82.010000","82.010000","0.000000","82.010000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3038","2018","3","AP","01","601-AP01-180200145","6","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","292.310000","0.000000","292.310000","292.310000","0.000000","292.310000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3039","2018","3","AP","01","601-AP01-180200145","7","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","12.180000","0.000000","12.180000","12.180000","0.000000","12.180000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3040","2018","3","AP","01","601-AP01-180200145","8","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","157.520000","0.000000","157.520000","157.520000","0.000000","157.520000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3041","2018","3","AP","01","601-AP01-180200145","9","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","214.360000","0.000000","214.360000","214.360000","0.000000","214.360000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3042","2018","3","AP","01","601-AP01-180200145","10","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","202.990000","0.000000","202.990000","202.990000","0.000000","202.990000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3043","2018","3","AP","01","601-AP01-180200145","11","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","84.440000","0.000000","84.440000","84.440000","0.000000","84.440000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3044","2018","3","AP","01","601-AP01-180200145","12","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2870.300000","0.000000","2870.300000","2870.300000","0.000000","2870.300000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3045","2018","3","AP","01","601-AP01-180200145","13","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M18ZX005","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","31.670000","0.000000","31.670000","31.670000","0.000000","31.670000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3046","2018","3","AP","01","601-AP01-180200145","14","0","2018/2/28","100249","100249","ZZ","","","","B07","377","M18ZX008","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","21.360000","0.000000","21.360000","21.360000","0.000000","21.360000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3047","2018","3","AP","01","601-AP01-180200145","15","0","2018/2/28","100249","100249","ZZ","","","","B07","377","M18ZX008","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","29.390000","0.000000","29.390000","29.390000","0.000000","29.390000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3048","2018","3","AP","01","601-AP01-180200145","16","0","2018/2/28","100249","100249","ZZ","","","","B07","377","M18ZX008","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","10.520000","0.000000","10.520000","10.520000","0.000000","10.520000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3049","2018","3","AP","01","601-AP01-180200145","17","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1924.360000","0.000000","1924.360000","1924.360000","0.000000","1924.360000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3050","2018","3","AP","01","601-AP01-180200145","18","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","222.480000","0.000000","222.480000","222.480000","0.000000","222.480000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3051","2018","3","AP","01","601-AP01-180200145","19","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","99.060000","0.000000","99.060000","99.060000","0.000000","99.060000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3052","2018","3","AP","01","601-AP01-180200145","20","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1296.710000","0.000000","1296.710000","1296.710000","0.000000","1296.710000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3053","2018","3","AP","01","601-AP01-180200145","21","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","368.630000","0.000000","368.630000","368.630000","0.000000","368.630000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3054","2018","3","AP","01","601-AP01-180200145","22","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1296.710000","0.000000","1296.710000","1296.710000","0.000000","1296.710000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","3055","2018","3","AP","01","601-AP01-180200145","23","0","2018/2/28","100249","100249","ZZ","","","","B05","377","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","368.630000","0.000000","368.630000","368.630000","0.000000","368.630000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1269","2018","3","AP","01","601-AP01-180200157","102","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","807.690000","0.000000","807.690000","807.690000","0.000000","807.690000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1270","2018","3","AP","01","601-AP01-180200157","103","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","8292.900000","0.000000","8292.900000","8292.900000","0.000000","8292.900000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1271","2018","3","AP","01","601-AP01-180200157","104","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","146.090000","0.000000","146.090000","146.090000","0.000000","146.090000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1272","2018","3","AP","01","601-AP01-180200157","105","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","163.250000","0.000000","163.250000","163.250000","0.000000","163.250000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1273","2018","3","AP","01","601-AP01-180200157","106","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","453.110000","0.000000","453.110000","453.110000","0.000000","453.110000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1274","2018","3","AP","01","601-AP01-180200157","107","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","326.000000","0.000000","326.000000","326.000000","0.000000","326.000000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1275","2018","3","AP","01","601-AP01-180200157","108","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1908.360000","0.000000","1908.360000","1908.360000","0.000000","1908.360000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1276","2018","3","AP","01","601-AP01-180200157","109","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","16661.900000","0.000000","16661.900000","16661.900000","0.000000","16661.900000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1277","2018","3","AP","01","601-AP01-180200157","110","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","6978.670000","0.000000","6978.670000","6978.670000","0.000000","6978.670000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1278","2018","3","AP","01","601-AP01-180200157","111","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","9634.940000","0.000000","9634.940000","9634.940000","0.000000","9634.940000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1279","2018","3","AP","01","601-AP01-180200157","112","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","3465.200000","0.000000","3465.200000","3465.200000","0.000000","3465.200000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1280","2018","3","AP","01","601-AP01-180200157","113","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","8720.330000","0.000000","8720.330000","8720.330000","0.000000","8720.330000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1281","2018","3","AP","01","601-AP01-180200157","114","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2212.300000","0.000000","2212.300000","2212.300000","0.000000","2212.300000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1282","2018","3","AP","01","601-AP01-180200157","115","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","350.310000","0.000000","350.310000","350.310000","0.000000","350.310000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1283","2018","3","AP","01","601-AP01-180200157","116","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1055.460000","0.000000","1055.460000","1055.460000","0.000000","1055.460000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1284","2018","3","AP","01","601-AP01-180200157","117","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","234.550000","0.000000","234.550000","234.550000","0.000000","234.550000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1285","2018","3","AP","01","601-AP01-180200157","118","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","78.360000","0.000000","78.360000","78.360000","0.000000","78.360000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1286","2018","3","AP","01","601-AP01-180200157","119","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","73.850000","0.000000","73.850000","73.850000","0.000000","73.850000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1287","2018","3","AP","01","601-AP01-180200157","120","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","305.130000","0.000000","305.130000","305.130000","0.000000","305.130000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1288","2018","3","AP","01","601-AP01-180200157","121","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","134.770000","0.000000","134.770000","134.770000","0.000000","134.770000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1289","2018","3","AP","01","601-AP01-180200157","122","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1868.870000","0.000000","1868.870000","1868.870000","0.000000","1868.870000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1290","2018","3","AP","01","601-AP01-180200157","123","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","53.850000","0.000000","53.850000","53.850000","0.000000","53.850000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1291","2018","3","AP","01","601-AP01-180200157","124","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","36.410000","0.000000","36.410000","36.410000","0.000000","36.410000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1292","2018","3","AP","01","601-AP01-180200157","125","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","41.030000","0.000000","41.030000","41.030000","0.000000","41.030000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1293","2018","3","AP","01","601-AP01-180200157","126","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","194.020000","0.000000","194.020000","194.020000","0.000000","194.020000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1294","2018","3","AP","01","601-AP01-180200157","127","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","243.690000","0.000000","243.690000","243.690000","0.000000","243.690000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1295","2018","3","AP","01","601-AP01-180200157","128","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","189.240000","0.000000","189.240000","189.240000","0.000000","189.240000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1296","2018","3","AP","01","601-AP01-180200157","129","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","652.990000","0.000000","652.990000","652.990000","0.000000","652.990000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1297","2018","3","AP","01","601-AP01-180200157","130","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","174.390000","0.000000","174.390000","174.390000","0.000000","174.390000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1298","2018","3","AP","01","601-AP01-180200157","131","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","14.470000","0.000000","14.470000","14.470000","0.000000","14.470000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1299","2018","3","AP","01","601-AP01-180200157","132","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","57.880000","0.000000","57.880000","57.880000","0.000000","57.880000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1300","2018","3","AP","01","601-AP01-180200157","133","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","114.270000","0.000000","114.270000","114.270000","0.000000","114.270000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1301","2018","3","AP","01","601-AP01-180200157","134","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","59.410000","0.000000","59.410000","59.410000","0.000000","59.410000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1302","2018","3","AP","01","601-AP01-180200157","135","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","16585.790000","0.000000","16585.790000","16585.790000","0.000000","16585.790000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1303","2018","3","AP","01","601-AP01-180200157","136","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","4004.880000","0.000000","4004.880000","4004.880000","0.000000","4004.880000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1304","2018","3","AP","01","601-AP01-180200157","137","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","3259.940000","0.000000","3259.940000","3259.940000","0.000000","3259.940000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1305","2018","3","AP","01","601-AP01-180200157","138","0","2018/2/28","100730","100730","CG","","","","B11","1199","","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2141.890000","0.000000","2141.890000","2141.890000","0.000000","2141.890000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1851","2018","3","AP","01","601-AP01-180200003","16","0","2018/2/28","100250","100250","ZZ","","","","B05","206","M17ZL034","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","500106","CNY","1.000000","430.340000","0.000000","430.340000","430.340000","0.000000","430.340000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1852","2018","3","AP","01","601-AP01-180200003","19","0","2018/2/28","100250","100250","ZZ","","","","B05","394","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","500106","CNY","1.000000","365.380000","0.000000","365.380000","365.380000","0.000000","365.380000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","1853","2018","3","AP","01","601-AP01-180200003","27","0","2018/2/28","100250","100250","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","500106","CNY","1.000000","3213.680000","0.000000","3213.680000","3213.680000","0.000000","3213.680000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
