"XMDKENT","XMDKSITE","XMDKUNIT","XMDKDOCNO","XMDKDOCDT","XMDK000","XMDK001","XMDK002","XMDK003","XMDK004","XMDK005","XMDK006","XMDK007","XMDK008","XMDK009","XMDK010","XMDK011","XMDK012","XMDK013","XMDK014","XMDK015","XMDK016","XMDK017","XMDK018","XMDK019","XMDK020","XMDK021","XMDK022","XMDK023","XMDK024","XMDK025","XMDK026","XMDK027","XMDK028","XMDK029","XMDK030","XMDK031","XMDK032","XMDK033","XMDK034","XMDK035","XMDK036","XMDK037","XMDK038","XMDK039","XMDK040","XMDK041","XMDK042","XMDK043","XMDK044","XMDK045","XMDK051","XMDK052","XMDK053","XMDK054","XMDK055","XMDK081","XMDK082","XMDK083","XMDK084","XMDK200","XMDK201","XMDK202","XMDK203","XMDK204","XMDK205","XMDK206","XMDK207","XMDK208","XMDK209","XMDK210","XMDK211","XMDK212","XMDK213","XMDK214","XMDKOWNID","XMDKOWNDP","XMDKCRTID","XMDKCRTDP","XMDKCRTDT","XMDKMODID","XMDKMODDT","XMDKCNFID","XMDKCNFDT","XMDKPSTID","XMDKPSTDT","XMDKSTUS","XMDKUD001","XMDKUD002","XMDKUD003","XMDKUD004","XMDKUD005","XMDKUD006","XMDKUD007","XMDKUD008","XMDKUD009","XMDKUD010","XMDKUD011","XMDKUD012","XMDKUD013","XMDKUD014","XMDKUD015","XMDKUD016","XMDKUD017","XMDKUD018","XMDKUD019","XMDKUD020","XMDKUD021","XMDKUD022","XMDKUD023","XMDKUD024","XMDKUD025","XMDKUD026","XMDKUD027","XMDKUD028","XMDKUD029","XMDKUD030","XMDK085","XMDK086","XMDK046","XMDK087","XMDK047","XMDK088","XMDK089","XMDLENT","XMDLSITE","XMDLDOCNO","XMDLSEQ","XMDL001","XMDL002","XMDL003","XMDL004","XMDL005","XMDL006","XMDL007","XMDL008","XMDL009","XMDL010","XMDL011","XMDL012","XMDL013","XMDL014","XMDL015","XMDL016","XMDL017","XMDL018","XMDL019","XMDL020","XMDL021","XMDL022","XMDL023","XMDL024","XMDL025","XMDL026","XMDL027","XMDL028","XMDL029","XMDL030","XMDL031","XMDL032","XMDL033","XMDL034","XMDL035","XMDL036","XMDL037","XMDL038","XMDL039","XMDL040","XMDL041","XMDL042","XMDL043","XMDL044","XMDL045","XMDL046","XMDL047","XMDL048","XMDL049","XMDL050","XMDL051","XMDL052","XMDL053","XMDL054","XMDL055","XMDL081","XMDL082","XMDL083","XMDL084","XMDL085","XMDL086","XMDL087","XMDL088","XMDL089","XMDL090","XMDL091","XMDL092","XMDL093","XMDL200","XMDL201","XMDL202","XMDL203","XMDL204","XMDL205","XMDL206","XMDL207","XMDL208","XMDL209","XMDL210","XMDL211","XMDL212","XMDL213","XMDL214","XMDL215","XMDL216","XMDL217","XMDL218","XMDL219","XMDL220","XMDL222","XMDL223","XMDL224","XMDL225","XMDL226","XMDLUNIT","XMDLORGA","XMDLUD001","XMDLUD002","XMDLUD003","XMDLUD004","XMDLUD005","XMDLUD006","XMDLUD007","XMDLUD008","XMDLUD009","XMDLUD010","XMDLUD011","XMDLUD012","XMDLUD013","XMDLUD014","XMDLUD015","XMDLUD016","XMDLUD017","XMDLUD018","XMDLUD019","XMDLUD020","XMDLUD021","XMDLUD022","XMDLUD023","XMDLUD024","XMDLUD025","XMDLUD026","XMDLUD027","XMDLUD028","XMDLUD029","XMDLUD030","XMDL056","XMDL094","XMDL095","XMDL227","XMDL228","XMDL057","XMDL058","XMDL096","XMDL059","XMDL060","XMDL097","XMDL098"
"60","MN60-1","","601-XMD1-170600001","03-6月-17","6","10-7月-17","","318","SC","","","100001","100001","100001","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","1408.860000","1648.370000","239.510000","","","","5","N","1","","","100001","","","","","","","","","","","0.000000","","318","SC","318","SC","03-6月 -17 09.38.15 上午","379","12-7月 -17 05.10.59 下午","107","03-7月 -17 11.46.58 上午","379","12-7月 -17 05.10.49 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600001","1","","","","","","","1","810043"," ","","","","N","KJ004"," "," ","PCS","4.000000","","0.000000","PCS","4.000000","N","412.092000","002","17.00","1408.860000","1648.370000","239.510000","ZJ00054","","","7601346","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171000004","25-10月-17","6","01-11月-17","","659","SC","","","100836","100836","100836","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","24330.880000","28467.130000","4136.250000","10/25退回我司，当天已先补货。","","","5","N","1","","","100836","","","","","","","","","","","0.000000","","659","SC","659","SC","25-10月-17 04.29.01 下午","498","09-11月-17 04.34.42 下午","107","27-10月-17 12.14.59 下午","498","09-11月-17 04.34.39 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171000004","1","","","","","","","1","810046"," ","","","","N","KJ004"," "," ","PCS","56.000000","","","PCS","56.000000","N","508.341600","002","17.00","24330.880000","28467.130000","4136.250000","ZJ00043","","","FK40","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-171200010","28-12月-17","6","28-12月-17","","1999","SC","601-XM93-171200030","601-XG04-171200019","101641","101641","101641","1018","001","002","17.00","Y","02","CNY","1.0000000000","QJ003","","","","","","","","","","","","","001","","","","","","","","","","","1","2","","1","1755.900000","2054.400000","298.500000","","","","5","N","1","","","101641","","","","","","","","","","","0.000000","","367","SC","367","SC","28-12月-17 01.42.16 下午","379","28-12月-17 02.55.53 下午","107","28-12月-17 02.36.41 下午","379","28-12月-17 02.55.52 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-171200010","1","601-XM93-171200030","1","601-XG04-171200019","1","1","1","1","400107"," ","","","","N","KJ001","I区"," ","PCS","1.000000","","","PCS","1.000000","N","2054.400000","002","17.00","1755.900000","2054.400000","298.500000","BS00001","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT007",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800007","25-8月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","10763.380000","12593.160000","1829.780000","8/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","25-8月 -17 02.58.56 下午","380","11-9月 -17 08.04.29 上午","107","25-8月 -17 04.14.21 下午","380","11-9月 -17 08.04.16 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800007","1","","","","","","","1","810019"," ","","","","N","KJ004"," "," ","PCS","5.000000","","","PCS","5.000000","N","425.154600","002","17.00","1816.900000","2125.770000","308.870000","ZJ00012","","","S95738A","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800007","25-8月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","10763.380000","12593.160000","1829.780000","8/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","25-8月 -17 02.58.56 下午","380","11-9月 -17 08.04.29 上午","107","25-8月 -17 04.14.21 下午","380","11-9月 -17 08.04.16 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800007","2","","","","","","","1","810022"," ","","","","N","KJ004"," "," ","PCS","9.000000","","","PCS","9.000000","N","634.140000","002","17.00","4878.000000","5707.260000","829.260000","ZJ00007","","","SB90690","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800007","25-8月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","10763.380000","12593.160000","1829.780000","8/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","25-8月 -17 02.58.56 下午","380","11-9月 -17 08.04.29 上午","107","25-8月 -17 04.14.21 下午","380","11-9月 -17 08.04.16 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800007","3","","","","","","","1","810024"," ","","","","N","KJ004"," "," ","PCS","5.000000","","","PCS","5.000000","N","176.248800","002","17.00","753.200000","881.240000","128.040000","ZJ00005","","","RC66218","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800007","25-8月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","10763.380000","12593.160000","1829.780000","8/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","25-8月 -17 02.58.56 下午","380","11-9月 -17 08.04.29 上午","107","25-8月 -17 04.14.21 下午","380","11-9月 -17 08.04.16 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800007","4","","","","","","","1","810023"," ","","","","N","KJ004"," "," ","PCS","1.000000","","","PCS","1.000000","N","373.651200","002","17.00","319.360000","373.650000","54.290000","ZJ00006","","","SB90692","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800007","25-8月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","10763.380000","12593.160000","1829.780000","8/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","25-8月 -17 02.58.56 下午","380","11-9月 -17 08.04.29 上午","107","25-8月 -17 04.14.21 下午","380","11-9月 -17 08.04.16 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800007","5","","","","","","","1","810020"," ","","","","N","KJ004"," "," ","PCS","3.000000","","","PCS","3.000000","N","1111.500000","002","17.00","2850.000000","3334.500000","484.500000","ZJ00004","","","SB89078","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170800007","25-8月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","10763.380000","12593.160000","1829.780000","8/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","25-8月 -17 02.58.56 下午","380","11-9月 -17 08.04.29 上午","107","25-8月 -17 04.14.21 下午","380","11-9月 -17 08.04.16 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170800007","6","","","","","","","1","810021"," ","","","","N","KJ004"," "," ","PCS","1.000000","","","PCS","1.000000","N","170.738100","002","17.00","145.930000","170.740000","24.810000","ZJ00008","","","SB89063","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500011","24-5月-17","6","24-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","33290.020000","38949.320000","5659.300000","5/20退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","24-5月 -17 10.10.39 上午","291","26-5月 -17 01.58.33 下午","291","26-5月 -17 01.58.26 下午","291","26-5月 -17 01.58.32 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500011","3","","","","","","","1","810021"," ","","","","N","KJ004"," "," ","PCS","8.000000","","0.000000","PCS","8.000000","N","170.738100","002","17.00","1167.440000","1365.900000","198.460000","ZJ00008","","","SB89063","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500011","24-5月-17","6","24-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","33290.020000","38949.320000","5659.300000","5/20退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","24-5月 -17 10.10.39 上午","291","26-5月 -17 01.58.33 下午","291","26-5月 -17 01.58.26 下午","291","26-5月 -17 01.58.32 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500011","4","","","","","","","1","810024"," ","","","","N","KJ004"," "," ","PCS","3.000000","","0.000000","PCS","3.000000","N","176.248800","002","17.00","451.920000","528.750000","76.830000","ZJ00005","","","RC66218","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500011","24-5月-17","6","24-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","33290.020000","38949.320000","5659.300000","5/20退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","24-5月 -17 10.10.39 上午","291","26-5月 -17 01.58.33 下午","291","26-5月 -17 01.58.26 下午","291","26-5月 -17 01.58.32 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500011","1","","","","","","","1","810022"," ","","","","N","KJ004"," "," ","PCS","24.000000","","0.000000","PCS","24.000000","N","634.140000","002","17.00","13008.000000","15219.360000","2211.360000","ZJ00007","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500011","24-5月-17","6","24-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","33290.020000","38949.320000","5659.300000","5/20退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","24-5月 -17 10.10.39 上午","291","26-5月 -17 01.58.33 下午","291","26-5月 -17 01.58.26 下午","291","26-5月 -17 01.58.32 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500011","2","","","","","","","1","810020"," ","","","","N","KJ004"," "," ","PCS","14.000000","","0.000000","PCS","14.000000","N","1111.500000","002","17.00","13300.000000","15561.000000","2261.000000","ZJ00004","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500011","24-5月-17","6","24-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","33290.020000","38949.320000","5659.300000","5/20退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","24-5月 -17 10.10.39 上午","291","26-5月 -17 01.58.33 下午","291","26-5月 -17 01.58.26 下午","291","26-5月 -17 01.58.32 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500011","5","","","","","","","1","810023"," ","","","","N","KJ004"," "," ","PCS","2.000000","","0.000000","PCS","2.000000","N","373.651200","002","17.00","638.720000","747.300000","108.580000","ZJ00006","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500011","24-5月-17","6","24-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","33290.020000","38949.320000","5659.300000","5/20退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","24-5月 -17 10.10.39 上午","291","26-5月 -17 01.58.33 下午","291","26-5月 -17 01.58.26 下午","291","26-5月 -17 01.58.32 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500011","6","","","","","","","1","810019"," ","","","","N","KJ004"," "," ","PCS","13.000000","","0.000000","PCS","13.000000","N","425.154600","002","17.00","4723.940000","5527.010000","803.070000","ZJ00012","","","S95738A","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900006","20-9月-17","6","01-11月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","34488.250000","40351.250000","5863.000000","9/19上海退货","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","20-9月 -17 03.16.24 下午","498","09-11月-17 04.35.50 下午","107","25-9月 -17 01.16.57 下午","498","09-11月-17 04.35.50 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900006","1","","","","","","","1","810057"," ","","","","N","KJ004"," "," ","PCS","71.000000","","","PCS","71.000000","N","568.327500","002","17.00","34488.250000","40351.250000","5863.000000","ZJ00001","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900002","08-9月-17","6","08-9月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","166052.160000","194281.030000","28228.870000","9/3发芜湖的144件离合召回","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","08-9月 -17 04.35.38 下午","380","11-9月 -17 12.01.08 下午","107","11-9月 -17 11.50.00 上午","380","11-9月 -17 12.01.07 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900002","1","","","","","","","1","810060"," ","","","","N","KJ004"," "," ","PCS","144.000000","","","PCS","144.000000","N","1349.173800","002","17.00","166052.160000","194281.030000","28228.870000","ZJ00003","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
